round,file,fitness,instructions,normalized_fitness
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.012437491986152
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0123092704192845
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0123092704192845
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0123092704192845
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0123092704192845
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0123092704192845
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0123092704192845
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0123092704192845
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0123092704192845
191,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0123092704192845
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0123049600405936
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0121781047824432
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121781047824432
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121781047824432
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121781047824432
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121781047824432
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121781047824432
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0121781047824432
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121781047824432
192,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0121781047824432
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0123018389346861
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0121750158528852
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121750158528852
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121750158528852
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121750158528852
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121750158528852
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0121750158528852
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121750158528852
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121750158528852
193,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0121750158528852
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121874607362734
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120618168111571
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0120618168111571
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0120618168111571
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120618168111571
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120618168111571
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120618168111571
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0120618168111571
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120618168111571
194,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120618168111571
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0123441079155001
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0122168490710104
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0122168490710104
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0122168490710104
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0122168490710104
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0122168490710104
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0122168490710104
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0122168490710104
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0122168490710104
195,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0122168490710104
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121920563097033
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120663650075414
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0120663650075414
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120663650075414
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120663650075414
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120663650075414
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0120663650075414
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120663650075414
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120663650075414
196,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0120663650075414
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.011991593522067
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0118679688465817
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0118679688465817
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0118679688465817
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0118679688465817
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0118679688465817
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0118679688465817
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0118679688465817
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0118679688465817
197,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0118679688465817
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0123362584255373
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0122090805036245
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0122090805036245
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0122090805036245
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0122090805036245
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0122090805036245
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0122090805036245
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0122090805036245
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0122090805036245
198,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0122090805036245
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.012224322621298
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0120982986767485
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120982986767485
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120982986767485
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120982986767485
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120982986767485
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0120982986767485
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120982986767485
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120982986767485
199,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120982986767485
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122660596863935
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0121396054628224
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121396054628224
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121396054628224
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121396054628224
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121396054628224
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0121396054628224
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121396054628224
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121396054628224
200,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0121396054628224
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.012394582162024
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0122668029644773
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0122668029644773
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0122668029644773
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0122668029644773
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0122668029644773
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0122668029644773
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0122668029644773
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0122668029644773
201,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0122668029644773
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0123914154317833
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0122636688809402
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0122636688809402
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0122636688809402
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0122636688809402
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0122636688809402
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0122636688809402
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0122636688809402
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0122636688809402
202,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0122636688809402
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0123127697385123
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0121858339680121
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121858339680121
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121858339680121
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121858339680121
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121858339680121
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0121858339680121
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121858339680121
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121858339680121
203,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121858339680121
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122815902760192
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0121549759432767
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121549759432767
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121549759432767
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121549759432767
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121549759432767
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121549759432767
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121549759432767
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121549759432767
204,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0121549759432767
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0125598860546419
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0124304026932539
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0124304026932539
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0124304026932539
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0124304026932539
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0124304026932539
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0124304026932539
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0124304026932539
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0124304026932539
205,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0124304026932539
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0123362584255373
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0122090805036245
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0122090805036245
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0122090805036245
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0122090805036245
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0122090805036245
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0122090805036245
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0122090805036245
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0122090805036245
206,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0122090805036245
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120422098075729
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119180633147113
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119180633147113
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119180633147113
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119180633147113
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119180633147113
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119180633147113
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119180633147113
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119180633147113
207,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0119180633147113
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0124231557377049
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0122950819672131
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0122950819672131
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0122950819672131
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0122950819672131
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0122950819672131
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0122950819672131
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0122950819672131
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0122950819672131
208,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0122950819672131
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0121584356981699
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0120330910002506
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120330910002506
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120330910002506
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120330910002506
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0120330910002506
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0120330910002506
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0120330910002506
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120330910002506
209,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0120330910002506
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122815902760192
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0121549759432767
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121549759432767
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121549759432767
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121549759432767
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0121549759432767
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121549759432767
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121549759432767
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0121549759432767
210,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0121549759432767
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122893703281388
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0121626757886735
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0121626757886735
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0121626757886735
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0121626757886735
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0121626757886735
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0121626757886735
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0121626757886735
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0121626757886735
211,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0121626757886735
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0120736868309683
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0119492158327109
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.96,177,0.0119492158327109
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0119492158327109
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0119492158327109
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0119492158327109
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0119492158327109
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.96,140,0.0119492158327109
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0119492158327109
212,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.96,102,0.0119492158327109
213,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.97,206,0.0122089364380113
213,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.96,120,0.0120830711139081
213,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.96,107,0.0120830711139081
213,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.96,124,0.0120830711139081
213,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.96,137,0.0120830711139081
213,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.96,133,0.0120830711139081
213,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.96,117,0.0120830711139081
213,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.96,126,0.0120830711139081
